#time,accel_x,accel_y,accel_z
1265.774906,-3701.029710,-8882.471304,1455.581446
1265.775218,-3552.988522,-9474.636058,1455.581446
1265.775531,-3849.070898,-9178.553681,919.314598
1265.775844,-3997.112087,-8438.347739,1455.581446
1265.776157,-4219.173869,-8956.491898,1685.410096
1265.776469,-3182.885551,-9326.594869,1685.410096
1265.776782,-3404.947333,-8734.430116,842.705048
1265.777095,-4071.132681,-8142.265362,919.314598
1265.777407,-4589.276840,-8660.409521,1532.190996
1265.777720,-3923.091493,-9030.512492,766.095498
1265.778033,-3404.947333,-8586.388927,383.047749
1265.778346,-3627.009116,-8068.244768,995.924147
1265.778658,-3478.967927,-8956.491898,1838.629195
1265.778971,-3330.926739,-9030.512492,1915.238745
1265.779284,-3404.947333,-8882.471304,2068.457845
1265.779597,-3923.091493,-9104.533087,2068.457845
1265.779909,-4145.153275,-8956.491898,1915.238745
1265.780222,-4071.132681,-8956.491898,1532.190996
1265.780535,-3775.050304,-8660.409521,1302.362347
1265.780848,-4367.215058,-8586.388927,2374.896044
1265.781160,-4885.359217,-8512.368333,2528.115143
1265.781473,-4663.297435,-8216.285956,1915.238745
1265.781786,-4737.318029,-7476.080014,536.266849
1265.782098,-4737.318029,-8068.244768,919.314598
1265.782411,-5033.400406,-7772.162391,1072.533697
1265.782724,-4737.318029,-7698.141797,1302.362347
1265.783037,-4367.215058,-7846.182985,1532.190996
1265.783349,-4589.276840,-7698.141797,1838.629195
1265.783662,-5107.421000,-7772.162391,2145.067394
1265.783975,-4663.297435,-8142.265362,1915.238745
1265.784288,-4959.379811,-8438.347739,1149.143247
1265.784600,-4589.276840,-8882.471304,1762.019645
1265.784913,-4811.338623,-8438.347739,1915.238745
1265.785226,-4959.379811,-8438.347739,2068.457845
1265.785538,-4737.318029,-8586.388927,2145.067394
1265.785851,-4367.215058,-8586.388927,1532.190996
1265.786164,-4589.276840,-8364.327145,1378.971896
1265.786477,-4663.297435,-8438.347739,1608.800546
1265.786789,-3849.070898,-7920.203579,1072.533697
